Date,Temperature,Wind speed,Clear sky GHI
2020-05-04,223.7,9.71,0.0
2020-05-05,225.78,7.51,0.0
2020-05-06,224.37,4.97,0.0
2020-05-07,222.79,9.37,0.0
2020-05-08,224.38,8.34,0.0
2020-05-09,228.86,8.34,0.0
2020-05-10,230.01,9.2,0.0
2020-05-11,234.18,7.72,0.0
2020-05-12,228.32,10.07,0.0
2020-05-13,221.88,11.6,0.0
2020-05-14,224.94,6.52,0.0
2020-05-15,223.68,6.59,0.0
2020-05-16,220.1,8.81,0.0
2020-05-17,220.91,8.74,0.0
2020-05-18,220.54,8.25,0.0
2020-05-19,215.93,9.71,0.0
2020-05-20,217.15,11.62,0.0
2020-05-21,224.07,12.72,0.0
2020-05-22,219.09,9.25,0.0
2020-05-23,221.15,7.84,0.0
2020-05-24,219.26,7.69,0.0
2020-05-25,219.71,8.27,0.0
2020-05-26,223.53,6.4,0.0
2020-05-27,219.38,5.69,0.0
2020-05-28,222.42,9.13,0.0
2020-05-29,225.6,9.12,0.0
2020-05-30,222.81,8.18,0.0
2020-05-31,220.58,11.15,0.0
2020-06-01,221.4,12.02,0.0
2020-06-02,218.93,13.42,0.0
2020-06-03,218.46,12.92,0.0
2020-06-04,225.23,7.99,0.0
2020-06-05,229.56,4.99,0.0
2020-06-06,223.96,8.34,0.0
2020-06-07,225.72,6.4,0.0
2020-06-08,226.54,6.17,0.0
2020-06-09,227.43,6.73,0.0
2020-06-10,230.67,7.74,0.0
2020-06-11,228.39,4.96,0.0
2020-06-12,221.9,5.86,0.0
2020-06-13,218.78,7.43,0.0
2020-06-14,222.57,10.15,0.0
2020-06-15,220.22,10.75,0.0
2020-06-16,228.49,10.41,0.0
2020-06-17,239.61,9.64,0.0
2020-06-18,233.33,6.57,0.0
2020-06-19,231.59,9.14,0.0
2020-06-20,222.68,7.71,0.0
2020-06-21,215.07,9.78,0.0
2020-06-22,218.06,10.86,0.0
2020-06-23,216.85,10.63,0.0
2020-06-24,218.86,11.52,0.0
2020-06-25,221.83,10.06,0.0
2020-06-26,225.59,12.2,0.0
2020-06-27,225.67,12.57,0.0
2020-06-28,220.92,10.99,0.0
2020-06-29,217.25,10.1,0.0
2020-06-30,217.7,7.74,0.0
2020-07-01,219.98,7.99,0.0
2020-07-02,217.26,9.57,0.0
2020-07-03,216.47,9.26,0.0
2020-07-04,216.9,5.43,0.0
2020-07-05,214.72,6.37,0.0
2020-07-06,213.75,7.2,0.0
2020-07-07,212.89,7.83,0.0
2020-07-08,213.31,6.56,0.0
2020-07-09,214.79,6.11,0.0
2020-07-10,215.2,10.74,0.0
2020-07-11,229.29,10.04,0.0
2020-07-12,226.78,11.6,0.0
2020-07-13,220.66,11.59,0.0
2020-07-14,218.67,9.9,0.0
2020-07-15,216.67,10.5,0.0
2020-07-16,217.94,9.41,0.0
2020-07-17,215.33,9.54,0.0
2020-07-18,216.92,6.76,0.0
2020-07-19,219.95,9.87,0.0
2020-07-20,215.78,9.82,0.0
2020-07-21,216.44,9.12,0.0
2020-07-22,218.43,9.75,0.0
2020-07-23,224.53,11.75,0.0
2020-07-24,226.93,10.67,0.0
2020-07-25,219.75,12.37,0.0
2020-07-26,218.26,9.94,0.0
2020-07-27,222.36,6.49,0.0
2020-07-28,218.63,6.68,0.0
2020-07-29,216.14,6.83,0.0
2020-07-30,218.34,4.71,0.0
2020-07-31,218.73,7.68,0.0
2020-08-01,218.88,7.6,0.0
2020-08-02,216.57,7.94,0.0
2020-08-03,214.44,8.99,0.0
2020-08-04,208.69,10.86,0.0
2020-08-05,214.78,11.0,0.0
2020-08-06,217.91,7.56,0.0
2020-08-07,213.48,8.11,0.0
2020-08-08,216.5,10.09,0.0
2020-08-09,233.79,8.68,0.0
2020-08-10,236.72,6.41,0.0
2020-08-11,233.55,3.84,0.0
2020-08-12,228.15,4.84,0.0
2020-08-13,225.5,5.89,0.0
2020-08-14,226.77,6.81,0.0
2020-08-15,222.27,5.13,0.0
2020-08-16,219.62,5.08,0.0
2020-08-17,221.53,3.74,0.0
2020-08-18,216.67,7.04,0.0
2020-08-19,213.97,8.54,0.0
2020-08-20,213.54,7.17,0.0
2020-08-21,216.63,6.01,0.0
2020-08-22,215.01,7.27,0.0
2020-08-23,216.53,9.63,0.0
2020-08-24,220.37,12.18,0.0
2020-08-25,220.08,11.75,0.0549
2020-08-26,216.79,6.97,0.7194
2020-08-27,219.72,6.08,2.0062
2020-08-28,217.41,7.37,3.8734
2020-08-29,216.91,6.37,6.1218
2020-08-30,212.7,11.39,8.8805
2020-08-31,209.74,11.79,12.085
2020-09-01,213.21,8.48,15.5752
2020-09-02,215.05,10.2,19.7044
2020-09-03,212.78,10.73,24.1093
2020-09-04,219.75,8.73,28.988
2020-09-05,231.21,11.64,33.7578
2020-09-06,223.49,8.25,39.4845
2020-09-07,219.25,10.46,46.2687
2020-09-08,222.79,9.59,52.938
2020-09-09,221.04,8.76,59.9218
2020-09-10,218.03,5.49,67.212
2020-09-11,219.31,6.74,75.0682
2020-09-12,220.0,6.33,82.3952
2020-09-13,229.44,6.03,89.8271
2020-09-14,239.32,7.23,95.6578
2020-09-15,240.84,7.09,105.7416
2020-09-16,242.27,8.1,114.0123
2020-09-17,241.65,6.24,122.9105
2020-09-18,232.49,6.67,136.7338
2020-09-19,235.9,8.15,146.1537
2020-09-20,236.22,5.77,158.769
2020-09-21,225.89,6.33,169.393
2020-09-22,221.45,8.19,181.5993
2020-09-23,220.8,8.0,191.6242
2020-09-24,220.02,7.9,206.1884
2020-09-25,223.26,5.92,218.3225
2020-09-26,225.23,6.99,230.5716
2020-09-27,229.86,6.16,240.4262
2020-09-28,228.54,8.4,255.9891
2020-09-29,232.15,8.34,266.0935
2020-09-30,229.24,10.34,281.132
2020-10-01,226.47,10.53,299.3328
2020-10-02,226.6,10.56,311.4418
2020-10-03,223.71,9.85,326.6306
2020-10-04,220.71,10.35,345.4742
2020-10-05,220.19,9.86,360.9985
2020-10-06,219.21,9.14,375.6158
2020-10-07,221.46,6.1,389.5458
2020-10-08,220.88,7.71,408.2704
2020-10-09,224.27,6.49,423.0447
2020-10-10,225.2,6.63,440.8048
2020-10-11,227.04,7.51,457.621
2020-10-12,225.39,7.94,474.3694
2020-10-13,224.94,9.1,492.9184
2020-10-14,225.72,10.01,512.4961
2020-10-15,222.52,8.13,531.0837
2020-10-16,223.66,5.13,548.7952
2020-10-17,224.83,4.77,567.188
2020-10-18,224.89,6.57,588.542
2020-10-19,225.02,7.15,608.8758
2020-10-20,224.95,8.11,628.8237
2020-10-21,238.7,12.7,642.9886
2020-10-22,234.07,10.95,668.3319
2020-10-23,230.62,5.84,688.1155
2020-10-24,230.65,5.27,710.9194
2020-10-25,228.64,5.99,733.253
2020-10-26,231.3,7.02,756.5544
2020-10-27,230.78,7.99,774.4832
2020-10-28,230.35,7.99,791.9339
2020-10-29,235.38,7.36,818.1047
2020-10-30,239.07,6.25,838.228
2020-10-31,234.85,3.2,853.7261
2020-11-01,230.68,3.66,875.1117
2020-11-02,230.49,4.21,901.6784
2020-11-03,236.35,7.75,911.7811
2020-11-04,238.17,3.06,931.5324
2020-11-05,240.2,8.13,948.3358
2020-11-06,239.02,9.01,965.1673
2020-11-07,241.54,7.55,987.2461
2020-11-08,236.62,7.67,1010.0372
2020-11-09,240.49,8.17,1028.1865
2020-11-10,242.03,6.24,1037.7727
2020-11-11,239.42,8.98,1070.2046
2020-11-12,243.34,12.03,1084.578
2020-11-13,242.58,11.85,1097.1088
2020-11-14,245.56,9.43,1115.4574
2020-11-15,249.98,10.44,1121.8144
2020-11-16,255.27,12.07,1112.3307
2020-11-17,251.49,8.6,1119.8406
2020-11-18,248.35,8.32,1177.2573
2020-11-19,248.58,9.57,1178.067
2020-11-20,251.58,11.72,1186.7998
2020-11-21,248.34,9.29,1227.2072
2020-11-22,246.61,9.05,1245.5815
2020-11-23,243.49,9.54,1266.5356
2020-11-24,245.34,9.41,1267.4346
2020-11-25,246.03,8.67,1277.269
2020-11-26,248.27,5.81,1268.5492
2020-11-27,242.86,5.7,1317.7202
2020-11-28,245.45,2.81,1323.131
2020-11-29,243.54,4.64,1334.6117
2020-11-30,245.21,6.34,1335.4147
2020-12-01,249.59,5.37,1338.0902
