Date,Temperature,Wind speed,Clear sky GHI
2020-09-09,299.97,5.04,844.2505
2020-09-10,299.53,4.48,852.402
2020-09-11,299.84,4.59,852.8709
2020-09-12,299.59,4.42,872.1844
2020-09-13,299.72,4.33,867.6974
2020-09-14,301.14,5.69,870.5179
2020-09-15,299.89,4.82,876.6438
2020-09-16,300.33,2.98,881.3412
2020-09-17,302.09,4.37,870.2266
2020-09-18,301.25,4.38,877.5154
2020-09-19,302.35,4.57,929.6961
2020-09-20,303.86,4.29,921.4019
2020-09-21,304.71,3.09,914.1293
2020-09-22,302.15,3.41,926.3617
2020-09-23,300.53,5.36,939.2501
2020-09-24,300.01,5.09,957.068
2020-09-25,300.43,4.21,940.3594
2020-09-26,301.14,5.3,953.9026
2020-09-27,301.71,5.68,948.0295
2020-09-28,301.25,4.61,941.1016
2020-09-29,303.03,3.59,940.1229
2020-09-30,303.75,1.77,958.6785
2020-10-01,302.64,4.09,985.1537
2020-10-02,302.77,4.76,985.7506
2020-10-03,300.83,3.52,968.5635
2020-10-04,301.98,3.64,941.6601
2020-10-05,302.67,3.32,936.1263
2020-10-06,303.14,3.39,953.3226
2020-10-07,304.45,1.62,1014.7024
2020-10-08,302.6,5.65,1026.3724
2020-10-09,302.88,6.52,1045.1825
2020-10-10,302.8,5.93,1049.816
2020-10-11,302.41,4.14,1036.3544
2020-10-12,303.58,2.56,1024.7537
2020-10-13,304.92,1.4,1042.4322
2020-10-14,304.15,3.26,1046.1936
2020-10-15,303.51,2.38,1036.318
2020-10-16,303.96,3.19,1023.9735
2020-10-17,304.18,3.32,1011.5456
2020-10-18,305.57,2.07,1012.1774
2020-10-19,306.98,2.64,1012.9564
2020-10-20,307.26,2.63,1028.6144
2020-10-21,306.78,3.78,1037.6731
2020-10-22,306.23,4.3,1022.2806
2020-10-23,302.25,4.07,1051.3573
2020-10-24,302.93,1.28,1063.2123
2020-10-25,302.71,2.84,1086.3214
2020-10-26,302.37,3.04,1099.438
2020-10-27,301.94,4.13,1118.1554
2020-10-28,300.39,4.83,1127.6931
2020-10-29,300.65,3.44,1102.8518
2020-10-30,302.72,3.04,1112.3832
2020-10-31,302.75,3.87,1109.1541
2020-11-01,304.27,4.92,1094.8592
2020-11-02,304.3,3.91,1109.5604
2020-11-03,305.92,1.62,1111.7367
2020-11-04,306.81,1.39,1087.2511
2020-11-05,308.13,2.9,1090.5064
2020-11-06,305.69,5.52,1108.2808
2020-11-07,305.35,4.72,1109.2834
2020-11-08,305.41,1.54,1108.0146
2020-11-09,305.52,4.23,1116.0582
2020-11-10,306.39,4.99,1096.6118
2020-11-11,307.25,5.04,1105.4592
2020-11-12,306.92,5.25,1148.4281
2020-11-13,305.52,4.87,1139.6882
